uid,capture_date,confirmed
12,2020-11-07,61381
12,2020-11-08,62051
12,2020-11-09,62693
12,2020-11-10,63446
12,2020-11-11,64257
12,2020-11-12,65108
12,2020-11-13,65975
12,2020-11-14,66819
12,2020-11-15,67679
12,2020-11-16,68589
12,2020-11-17,69591
12,2020-11-18,70629
12,2020-11-19,71652
12,2020-11-20,72755
12,2020-11-21,73774
12,2020-11-22,74862
12,2020-11-23,75867
12,2020-11-24,77000
12,2020-11-25,78025
12,2020-11-26,79110
12,2020-11-27,80168
12,2020-11-28,81212
12,2020-11-29,82221
12,2020-11-30,83199
12,2020-12-01,84152
12,2020-12-02,85084
12,2020-12-03,85927
12,2020-12-04,86730
12,2020-12-05,87502
12,2020-12-06,88252
12,2020-12-07,88825
12,2020-12-08,89416
12,2020-12-09,90014
12,2020-12-10,90579
12,2020-12-11,91121
12,2020-12-12,91638
12,2020-12-13,92102
12,2020-12-14,92597
12,2020-12-15,93065
12,2020-12-16,93507
12,2020-12-17,93933
12,2020-12-18,94371
12,2020-12-19,94781
12,2020-12-20,95203
12,2020-12-21,95659
12,2020-12-22,96069
12,2020-12-23,96549
12,2020-12-24,97007
12,2020-12-25,97441
12,2020-12-26,97857
12,2020-12-27,98249
12,2020-12-28,98631
12,2020-12-29,98988
12,2020-12-30,99311
12,2020-12-31,99610
12,2021-01-01,99897
12,2021-01-02,100159
12,2021-01-03,100408
12,2021-01-04,100645
12,2021-01-05,100873
12,2021-01-06,101120
12,2021-01-07,101382
12,2021-01-08,101657
12,2021-01-09,101913
12,2021-01-10,102144
12,2021-01-11,102369
12,2021-01-12,102641
12,2021-01-13,102860
12,2021-01-14,103127
12,2021-01-15,103381
12,2021-01-16,103611
12,2021-01-17,103833
12,2021-01-18,104092
12,2021-01-19,104341
12,2021-01-20,104606
12,2021-01-21,104852
12,2021-01-22,105124
12,2021-01-23,105369
12,2021-01-24,105596
12,2021-01-25,105854
12,2021-01-26,106097
12,2021-01-27,106359
12,2021-01-28,106610
12,2021-01-29,106887
12,2021-01-30,107122
12,2021-01-31,107339
12,2021-02-01,107578
12,2021-02-02,107841
12,2021-02-03,108116
12,2021-02-04,108381
12,2021-02-05,108629
12,2021-02-06,108629
12,2021-02-07,109088
12,2021-02-08,109313
12,2021-02-09,109559
12,2021-02-10,109782
12,2021-02-11,110049
12,2021-02-12,110303
12,2021-02-13,110513
12,2021-02-14,110711
12,2021-02-15,110894
12,2021-02-16,111069
12,2021-02-17,111247
12,2021-02-18,111418
12,2021-02-19,111600
12,2021-02-20,111764
12,2021-02-21,111917
12,2021-02-22,112094
12,2021-02-23,112279
12,2021-02-24,112461
12,2021-02-25,112622
12,2021-02-26,112805
12,2021-02-27,112960
12,2021-02-28,113092
12,2021-03-01,113255
12,2021-03-02,113430
12,2021-03-03,113593
12,2021-03-04,113761
12,2021-03-05,113948
12,2021-03-06,114104
12,2021-03-07,114234
12,2021-03-08,114382
12,2021-03-09,114543
12,2021-03-10,114681
12,2021-03-11,114851
12,2021-03-12,115008
12,2021-03-13,115143
12,2021-03-14,115265
12,2021-03-15,115410
12,2021-03-16,115540
12,2021-03-17,115688
12,2021-03-18,115842
12,2021-03-19,115970
12,2021-03-20,116066
12,2021-03-21,116157
12,2021-03-22,116255
12,2021-03-23,116349
12,2021-03-24,116438
12,2021-03-25,116543
12,2021-03-26,116657
12,2021-03-27,116750
12,2021-03-28,116836
12,2021-03-29,116946
12,2021-03-30,117061
12,2021-03-31,117192
12,2021-04-01,117304
12,2021-04-02,117429
12,2021-04-03,117524
12,2021-04-04,117622
12,2021-04-05,117739
12,2021-04-06,117879
12,2021-04-07,118004
12,2021-04-08,118116
12,2021-04-09,118251
12,2021-04-10,118378
12,2021-04-11,118516
12,2021-04-12,118645
12,2021-04-13,118799
12,2021-04-14,118975
20,2020-01-22,0
20,2020-01-23,0
20,2020-01-24,0
20,2020-01-25,0
20,2020-01-26,0
20,2020-01-27,0
20,2020-01-28,0
20,2020-01-29,0
20,2020-01-30,0
20,2020-01-31,0
20,2020-02-01,0
20,2020-02-02,0
20,2020-02-03,0
20,2020-02-04,0
20,2020-02-05,0
20,2020-02-06,0
20,2020-02-07,0
20,2020-02-08,0
20,2020-02-09,0
20,2020-02-10,0
20,2020-02-11,0
20,2020-02-12,0
20,2020-02-13,0
20,2020-02-14,0
20,2020-02-15,0
20,2020-02-16,0
20,2020-02-17,0
20,2020-02-18,0
20,2020-02-19,0
20,2020-02-20,0
20,2020-02-21,0
20,2020-02-22,0
20,2020-02-23,0
20,2020-02-24,0
20,2020-02-25,0
20,2020-02-26,0
20,2020-02-27,0
20,2020-02-28,0
20,2020-02-29,0
20,2020-03-01,0
20,2020-03-02,1
20,2020-03-03,1
20,2020-03-04,1
20,2020-03-05,1
20,2020-03-06,1
20,2020-03-07,1
20,2020-03-08,1
20,2020-03-09,1
20,2020-03-10,1
20,2020-03-11,1
20,2020-03-12,1
20,2020-03-13,1
20,2020-03-14,1
20,2020-03-15,1
20,2020-03-16,2
20,2020-03-17,39
20,2020-03-18,39
20,2020-03-19,53
20,2020-03-20,75
20,2020-03-21,88
20,2020-03-22,113
20,2020-03-23,133
20,2020-03-24,164
20,2020-03-25,188
20,2020-03-26,224
20,2020-03-27,267
20,2020-03-28,308
20,2020-03-29,334
20,2020-03-30,370
20,2020-03-31,376
20,2020-04-01,390
20,2020-04-02,428
20,2020-04-03,439
20,2020-04-04,466
20,2020-04-05,501
20,2020-04-06,525
20,2020-04-07,545
20,2020-04-08,564
20,2020-04-09,583
20,2020-04-10,601
20,2020-04-11,601
20,2020-04-12,638
20,2020-04-13,646
20,2020-04-14,659
20,2020-04-15,673
20,2020-04-16,673
20,2020-04-17,696
20,2020-04-18,704
20,2020-04-19,713
20,2020-04-20,717
20,2020-04-21,717
20,2020-04-22,723
20,2020-04-23,723
20,2020-04-24,731
20,2020-04-25,738
20,2020-04-26,738
20,2020-04-27,743
20,2020-04-28,743
20,2020-04-29,743
20,2020-04-30,745
20,2020-05-01,745
20,2020-05-02,747
20,2020-05-03,748
20,2020-05-04,750
20,2020-05-05,751
20,2020-05-06,751
20,2020-05-07,752
20,2020-05-08,752
20,2020-05-09,754
20,2020-05-10,755
20,2020-05-11,755
20,2020-05-12,758
20,2020-05-13,760
20,2020-05-14,761
20,2020-05-15,761
20,2020-05-16,761
20,2020-05-17,761
20,2020-05-18,761
20,2020-05-19,761
20,2020-05-20,762
20,2020-05-21,762
20,2020-05-22,762
20,2020-05-23,762
20,2020-05-24,762
20,2020-05-25,763
20,2020-05-26,763
20,2020-05-27,763
20,2020-05-28,763
20,2020-05-29,764
20,2020-05-30,764
20,2020-05-31,764
20,2020-06-01,765
20,2020-06-02,844
20,2020-06-03,851
20,2020-06-04,852
20,2020-06-05,852
20,2020-06-06,852
20,2020-06-07,852
20,2020-06-08,852
20,2020-06-09,852
20,2020-06-10,852
20,2020-06-11,852
20,2020-06-12,853
20,2020-06-13,853
20,2020-06-14,853
20,2020-06-15,853
20,2020-06-16,854
20,2020-06-17,854
20,2020-06-18,855
20,2020-06-19,855
20,2020-06-20,855
20,2020-06-21,855
20,2020-06-22,855
20,2020-06-23,855
20,2020-06-24,855
20,2020-06-25,855
20,2020-06-26,855
20,2020-06-27,855
20,2020-06-28,855
20,2020-06-29,855
20,2020-06-30,855
20,2020-07-01,855
20,2020-07-02,855
20,2020-07-03,855
20,2020-07-04,855
20,2020-07-05,855
20,2020-07-06,855
20,2020-07-07,855
20,2020-07-08,855
20,2020-07-09,855
20,2020-07-10,855
20,2020-07-11,855
20,2020-07-12,855
20,2020-07-13,858
20,2020-07-14,861
20,2020-07-15,862
20,2020-07-16,877
20,2020-07-17,880
20,2020-07-18,880
20,2020-07-19,880
20,2020-07-20,884
20,2020-07-21,884
20,2020-07-22,889
20,2020-07-23,889
20,2020-07-24,897
20,2020-07-25,897
20,2020-07-26,897
20,2020-07-27,907
20,2020-07-28,907
20,2020-07-29,918
20,2020-07-30,922
20,2020-07-31,925
20,2020-08-01,925
20,2020-08-02,925
20,2020-08-03,937
20,2020-08-04,939
20,2020-08-05,939
20,2020-08-06,944
20,2020-08-07,955
20,2020-08-08,955
20,2020-08-09,955
20,2020-08-10,963
20,2020-08-11,963
20,2020-08-12,977
20,2020-08-13,981
20,2020-08-14,989
20,2020-08-15,989
20,2020-08-16,989
20,2020-08-17,1005
20,2020-08-18,1005
20,2020-08-19,1024
20,2020-08-20,1024
20,2020-08-21,1045
20,2020-08-22,1045
20,2020-08-23,1045
20,2020-08-24,1060
20,2020-08-25,1060
20,2020-08-26,1098
20,2020-08-27,1098
20,2020-08-28,1124
20,2020-08-29,1124
20,2020-08-30,1124
20,2020-08-31,1176
20,2020-09-01,1184
20,2020-09-02,1199
20,2020-09-03,1199
20,2020-09-04,1215
20,2020-09-05,1215
20,2020-09-06,1215
20,2020-09-07,1261
20,2020-09-08,1261
20,2020-09-09,1301
20,2020-09-10,1301
20,2020-09-11,1344
20,2020-09-12,1344
20,2020-09-13,1344
20,2020-09-14,1438
20,2020-09-15,1438
20,2020-09-16,1483
20,2020-09-17,1483
20,2020-09-18,1564
20,2020-09-19,1564
20,2020-09-20,1564
20,2020-09-21,1681
20,2020-09-22,1681
20,2020-09-23,1753
20,2020-09-24,1753
20,2020-09-25,1836
20,2020-09-26,1836
20,2020-09-27,1836
20,2020-09-28,1966
20,2020-09-29,1966
20,2020-09-30,2050
20,2020-10-01,2050
20,2020-10-02,2110
20,2020-10-03,2110
20,2020-10-04,2110
20,2020-10-05,2370
20,2020-10-06,2370
20,2020-10-07,2568
20,2020-10-08,2568
20,2020-10-09,2696
20,2020-10-10,2696
20,2020-10-11,2696
20,2020-10-12,2995
20,2020-10-13,2995
20,2020-10-14,3190
20,2020-10-15,3190
20,2020-10-16,3377
20,2020-10-17,3377
20,2020-10-18,3377
20,2020-10-19,3623
20,2020-10-20,3623
20,2020-10-21,3811
20,2020-10-22,3811
20,2020-10-23,4038
20,2020-10-24,4038
20,2020-10-25,4038
20,2020-10-26,4325
20,2020-10-27,4410
20,2020-10-28,4517
20,2020-10-29,4567
20,2020-10-30,4665
20,2020-10-31,4756
20,2020-11-01,4825
20,2020-11-02,4888
20,2020-11-03,4910
20,2020-11-04,5045
20,2020-11-05,5135
20,2020-11-06,5135
20,2020-11-07,5319
20,2020-11-08,5383
20,2020-11-09,5437
20,2020-11-10,5477
20,2020-11-11,5567
20,2020-11-12,5616
20,2020-11-13,5725
20,2020-11-14,5725
20,2020-11-15,5872
20,2020-11-16,5914
20,2020-11-17,5951
20,2020-11-18,6018
20,2020-11-19,6066
20,2020-11-20,6142
20,2020-11-21,6207
20,2020-11-22,6256
20,2020-11-23,6304
20,2020-11-24,6351
20,2020-11-25,6428
20,2020-11-26,6534
20,2020-11-27,6610
20,2020-11-28,6610
20,2020-11-29,6712
20,2020-11-30,6745
20,2020-12-01,6790
20,2020-12-02,6842
20,2020-12-03,6904
20,2020-12-04,6955
20,2020-12-05,7005
20,2020-12-06,7050
20,2020-12-07,7084
20,2020-12-08,7127
20,2020-12-09,7162
20,2020-12-10,7190
20,2020-12-11,7236
20,2020-12-12,7288
20,2020-12-13,7338
20,2020-12-14,7382
20,2020-12-15,7382
20,2020-12-16,7446
20,2020-12-17,7466
20,2020-12-18,7519
20,2020-12-19,7560
20,2020-12-20,7577
20,2020-12-21,7602
20,2020-12-22,7633
20,2020-12-23,7669
20,2020-12-24,7699
20,2020-12-25,7756
20,2020-12-26,7806
20,2020-12-27,7821
20,2020-12-28,7875
20,2020-12-29,7919
20,2020-12-30,7983
20,2020-12-31,8049
20,2021-01-01,8117
20,2021-01-02,8166
20,2021-01-03,8192
20,2021-01-04,8249
20,2021-01-05,8308
20,2021-01-06,8348
20,2021-01-07,8348
20,2021-01-08,8489
20,2021-01-09,8586
20,2021-01-10,8586
20,2021-01-11,8586
20,2021-01-12,8682
20,2021-01-13,8818
20,2021-01-14,8868
20,2021-01-15,8946
20,2021-01-16,9038
20,2021-01-17,9083
20,2021-01-18,9083
20,2021-01-19,9194
20,2021-01-20,9308
20,2021-01-21,9379
20,2021-01-22,9416
20,2021-01-23,9499
20,2021-01-24,9549
20,2021-01-25,9596
20,2021-01-26,9638
20,2021-01-27,9716
20,2021-01-28,9779
20,2021-01-29,9837
20,2021-01-30,9885
20,2021-01-31,9937
20,2021-02-01,9972
20,2021-02-02,10017
20,2021-02-03,10070
20,2021-02-04,10137
20,2021-02-05,10172
20,2021-02-06,10206
20,2021-02-07,10251
20,2021-02-08,10275
20,2021-02-09,10312
20,2021-02-10,10352
20,2021-02-11,10391
20,2021-02-12,10427
20,2021-02-13,10463
20,2021-02-14,10503
20,2021-02-15,10538
20,2021-02-16,10555
20,2021-02-17,10583
20,2021-02-18,10610
20,2021-02-19,10645
20,2021-02-20,10672
20,2021-02-21,10699
20,2021-02-22,10712
20,2021-02-23,10739
20,2021-02-24,10775
20,2021-02-25,10799
20,2021-02-26,10822
20,2021-02-27,10849
20,2021-02-28,10866
20,2021-03-01,10889
20,2021-03-02,10908
20,2021-03-03,10948
20,2021-03-04,10976
20,2021-03-05,10998
20,2021-03-06,11019
20,2021-03-07,11042
20,2021-03-08,11069
20,2021-03-09,11089
20,2021-03-10,11130
20,2021-03-11,11130
20,2021-03-12,11199
20,2021-03-13,11228
20,2021-03-14,11266
20,2021-03-15,11289
20,2021-03-16,11319
20,2021-03-17,11360
20,2021-03-18,11393
20,2021-03-19,11431
20,2021-03-20,11481
20,2021-03-21,11517
20,2021-03-22,11545
20,2021-03-23,11591
20,2021-03-24,11638
20,2021-03-25,11687
20,2021-03-26,11732
20,2021-03-27,11809
20,2021-03-28,11850
20,2021-03-29,11888
20,2021-03-30,11944
20,2021-03-31,12010
20,2021-04-01,12053
20,2021-04-02,12115
20,2021-04-03,12174
20,2021-04-04,12231
20,2021-04-05,12286
20,2021-04-06,12328
20,2021-04-07,12363
20,2021-04-08,12409
20,2021-04-09,12456
20,2021-04-10,12497
20,2021-04-11,12545
20,2021-04-12,12581
20,2021-04-13,12614
20,2021-04-14,12641
24,2020-01-22,0
24,2020-01-23,0
24,2020-01-24,0
24,2020-01-25,0
24,2020-01-26,0
24,2020-01-27,0
24,2020-01-28,0
24,2020-01-29,0
24,2020-01-30,0
24,2020-01-31,0
24,2020-02-01,0
24,2020-02-02,0
24,2020-02-03,0
24,2020-02-04,0
24,2020-02-05,0
24,2020-02-06,0
24,2020-02-07,0
24,2020-02-08,0
24,2020-02-09,0
24,2020-02-10,0
24,2020-02-11,0
24,2020-02-12,0
24,2020-02-13,0
24,2020-02-14,0
24,2020-02-15,0
24,2020-02-16,0
24,2020-02-17,0
24,2020-02-18,0
24,2020-02-19,0
24,2020-02-20,0
24,2020-02-21,0
24,2020-02-22,0
24,2020-02-23,0
24,2020-02-24,0
24,2020-02-25,0
24,2020-02-26,0
24,2020-02-27,0
24,2020-02-28,0
24,2020-02-29,0
24,2020-03-01,0
24,2020-03-02,0
24,2020-03-03,0
24,2020-03-04,0
24,2020-03-05,0
24,2020-03-06,0
24,2020-03-07,0
24,2020-03-08,0
24,2020-03-09,0
24,2020-03-10,0
24,2020-03-11,0
24,2020-03-12,0
24,2020-03-13,0
24,2020-03-14,0
24,2020-03-15,0
24,2020-03-16,0
24,2020-03-17,0
24,2020-03-18,0
24,2020-03-19,0
24,2020-03-20,1
24,2020-03-21,2
24,2020-03-22,2
24,2020-03-23,3
24,2020-03-24,3
24,2020-03-25,3
24,2020-03-26,4
24,2020-03-27,4
24,2020-03-28,5
24,2020-03-29,7
24,2020-03-30,7
24,2020-03-31,7
24,2020-04-01,8
24,2020-04-02,8
24,2020-04-03,8
24,2020-04-04,10
24,2020-04-05,14
24,2020-04-06,16
24,2020-04-07,17
24,2020-04-08,19
24,2020-04-09,19
24,2020-04-10,19
24,2020-04-11,19
24,2020-04-12,19
24,2020-04-13,19
24,2020-04-14,19
24,2020-04-15,19
24,2020-04-16,19
24,2020-04-17,19
24,2020-04-18,24
24,2020-04-19,24
24,2020-04-20,24
24,2020-04-21,24
24,2020-04-22,25
24,2020-04-23,25
24,2020-04-24,25
24,2020-04-25,25
24,2020-04-26,26
24,2020-04-27,27
24,2020-04-28,27
24,2020-04-29,27
24,2020-04-30,27
24,2020-05-01,30
24,2020-05-02,35
24,2020-05-03,35
24,2020-05-04,35
24,2020-05-05,36
24,2020-05-06,36
24,2020-05-07,36
24,2020-05-08,43
24,2020-05-09,43
24,2020-05-10,45
24,2020-05-11,45
24,2020-05-12,45
24,2020-05-13,45
24,2020-05-14,48
24,2020-05-15,48
24,2020-05-16,48
24,2020-05-17,48
24,2020-05-18,50
24,2020-05-19,52
24,2020-05-20,52
24,2020-05-21,58
24,2020-05-22,60
24,2020-05-23,61
24,2020-05-24,69
24,2020-05-25,70
24,2020-05-26,70
24,2020-05-27,71
24,2020-05-28,74
24,2020-05-29,81
24,2020-05-30,84
24,2020-05-31,86
24,2020-06-01,86
24,2020-06-02,86
24,2020-06-03,86
24,2020-06-04,86
24,2020-06-05,86
24,2020-06-06,88
24,2020-06-07,91
24,2020-06-08,92
24,2020-06-09,96
24,2020-06-10,113
24,2020-06-11,118
24,2020-06-12,130
24,2020-06-13,138
24,2020-06-14,140
24,2020-06-15,142
24,2020-06-16,148
24,2020-06-17,155
24,2020-06-18,166
24,2020-06-19,172
24,2020-06-20,176
24,2020-06-21,183
24,2020-06-22,186
24,2020-06-23,189
24,2020-06-24,197
24,2020-06-25,212
24,2020-06-26,212
24,2020-06-27,259
24,2020-06-28,267
24,2020-06-29,276
24,2020-06-30,284
24,2020-07-01,291
24,2020-07-02,315
24,2020-07-03,328
24,2020-07-04,346
24,2020-07-05,346
24,2020-07-06,346
24,2020-07-07,386
24,2020-07-08,386
24,2020-07-09,396
24,2020-07-10,458
24,2020-07-11,462
24,2020-07-12,506
24,2020-07-13,525
24,2020-07-14,541
24,2020-07-15,576
24,2020-07-16,607
24,2020-07-17,638
24,2020-07-18,687
24,2020-07-19,705
24,2020-07-20,749
24,2020-07-21,779
24,2020-07-22,812
24,2020-07-23,851
24,2020-07-24,880
24,2020-07-25,916
24,2020-07-26,932
24,2020-07-27,950
24,2020-07-28,1000
24,2020-07-29,1078
24,2020-07-30,1109
24,2020-07-31,1148
24,2020-08-01,1164
24,2020-08-02,1199
24,2020-08-03,1280
24,2020-08-04,1344
24,2020-08-05,1395
24,2020-08-06,1483
24,2020-08-07,1538
24,2020-08-08,1572
24,2020-08-09,1672
24,2020-08-10,1679
24,2020-08-11,1735
24,2020-08-12,1762
24,2020-08-13,1815
24,2020-08-14,1852
24,2020-08-15,1879
24,2020-08-16,1906
24,2020-08-17,1935
24,2020-08-18,1966
24,2020-08-19,2015
24,2020-08-20,2044
24,2020-08-21,2068
24,2020-08-22,2134
24,2020-08-23,2171
24,2020-08-24,2222
24,2020-08-25,2283
24,2020-08-26,2332
24,2020-08-27,2415
24,2020-08-28,2471
24,2020-08-29,2551
24,2020-08-30,2624
24,2020-08-31,2654
24,2020-09-01,2729
24,2020-09-02,2777
24,2020-09-03,2805
24,2020-09-04,2876
24,2020-09-05,2935
24,2020-09-06,2965
24,2020-09-07,2981
24,2020-09-08,3033
24,2020-09-09,3092
24,2020-09-10,3217
24,2020-09-11,3279
24,2020-09-12,3335
24,2020-09-13,3388
24,2020-09-14,3439
24,2020-09-15,3569
24,2020-09-16,3675
24,2020-09-17,3789
24,2020-09-18,3848
24,2020-09-19,3901
24,2020-09-20,3991
24,2020-09-21,4117
24,2020-09-22,4236
24,2020-09-23,4363
24,2020-09-24,4475
24,2020-09-25,4590
24,2020-09-26,4672
24,2020-09-27,4718
24,2020-09-28,4797
24,2020-09-29,4905
24,2020-09-30,4972
24,2020-10-01,5114
24,2020-10-02,5211
24,2020-10-03,5370
24,2020-10-04,5402
24,2020-10-05,5530
24,2020-10-06,5725
24,2020-10-07,5725
24,2020-10-08,5958
24,2020-10-09,6031
24,2020-10-10,6246
24,2020-10-11,6366
24,2020-10-12,6488
24,2020-10-13,6680
24,2020-10-14,6846
24,2020-10-15,7096
24,2020-10-16,7222
24,2020-10-17,7462
24,2020-10-18,7622
24,2020-10-19,7829
24,2020-10-20,8049
24,2020-10-21,8338
24,2020-10-22,8582
24,2020-10-23,8829
24,2020-10-24,9026
24,2020-10-25,9381
24,2020-10-26,9644
24,2020-10-27,9871
24,2020-10-28,10074
24,2020-10-29,10269
24,2020-10-30,10558
24,2020-10-31,10805
24,2020-11-01,11035
24,2020-11-02,11228
24,2020-11-03,11577
24,2020-11-04,11813
24,2020-11-05,12102
24,2020-11-06,12223
24,2020-11-07,12335
24,2020-11-08,12433
24,2020-11-09,12680
24,2020-11-10,12816
24,2020-11-11,12953
24,2020-11-12,13053
24,2020-11-13,13228
24,2020-11-14,13374
24,2020-11-15,13451
24,2020-11-16,13615
24,2020-11-17,13818
24,2020-11-18,13922
24,2020-11-19,14134
24,2020-11-20,14267
24,2020-11-21,14413
24,2020-11-22,14493
24,2020-11-23,14634
24,2020-11-24,14742
24,2020-11-25,14821
24,2020-11-26,14920
24,2020-11-27,15008
24,2020-11-28,15087
24,2020-11-29,15103
24,2020-11-30,15139
24,2020-12-01,15251
24,2020-12-02,15319
24,2020-12-03,15361
24,2020-12-04,15493
24,2020-12-05,15536
24,2020-12-06,15591
24,2020-12-07,15648
24,2020-12-08,15729
24,2020-12-09,15804
24,2020-12-10,15925
24,2020-12-11,16061
24,2020-12-12,16161
24,2020-12-13,16188
24,2020-12-14,16277
24,2020-12-15,16362
24,2020-12-16,16407
24,2020-12-17,16484
24,2020-12-18,16562
24,2020-12-19,16626
24,2020-12-20,16644
24,2020-12-21,16686
24,2020-12-22,16802
24,2020-12-23,16931
24,2020-12-24,17029
24,2020-12-25,17099
24,2020-12-26,17149
24,2020-12-27,17240
24,2020-12-28,17296
24,2020-12-29,17371
24,2020-12-30,17433
24,2020-12-31,17553
24,2021-01-01,17568
24,2021-01-02,17608
24,2021-01-03,17642
24,2021-01-04,17684
24,2021-01-05,17756
24,2021-01-06,17864
24,2021-01-07,17974
24,2021-01-08,18066
24,2021-01-09,18156
24,2021-01-10,18193
24,2021-01-11,18254
24,2021-01-12,18343
24,2021-01-13,18425
24,2021-01-14,18613
24,2021-01-15,18679
24,2021-01-16,18765
24,2021-01-17,18875
24,2021-01-18,18926
24,2021-01-19,19011
24,2021-01-20,19093
24,2021-01-21,19177
24,2021-01-22,19269
24,2021-01-23,19367
24,2021-01-24,19399
24,2021-01-25,19476
24,2021-01-26,19553
24,2021-01-27,19580
24,2021-01-28,19672
24,2021-01-29,19723
24,2021-01-30,19782
24,2021-01-31,19796
24,2021-02-01,19829
24,2021-02-02,19900
24,2021-02-03,19937
24,2021-02-04,19996
24,2021-02-05,20030
24,2021-02-06,20062
24,2021-02-07,20086
24,2021-02-08,20112
24,2021-02-09,20163
24,2021-02-10,20210
24,2021-02-11,20261
24,2021-02-12,20294
24,2021-02-13,20329
24,2021-02-14,20366
24,2021-02-15,20381
24,2021-02-16,20389
24,2021-02-17,20400
24,2021-02-18,20452
24,2021-02-19,20478
24,2021-02-20,20499
24,2021-02-21,20519
24,2021-02-22,20548
24,2021-02-23,20584
24,2021-02-24,20640
24,2021-02-25,20695
24,2021-02-26,20759
24,2021-02-27,20782
24,2021-02-28,20807
24,2021-03-01,20854
24,2021-03-02,20882
24,2021-03-03,20923
24,2021-03-04,20981
24,2021-03-05,21026
24,2021-03-06,21055
24,2021-03-07,21086
24,2021-03-08,21108
24,2021-03-09,21114
24,2021-03-10,21161
24,2021-03-11,21205
24,2021-03-12,21265
24,2021-03-13,21323
24,2021-03-14,21380
24,2021-03-15,21407
24,2021-03-16,21446
24,2021-03-17,21489
24,2021-03-18,21558
24,2021-03-19,21642
24,2021-03-20,21696
24,2021-03-21,21733
24,2021-03-22,21757
24,2021-03-23,21774
24,2021-03-24,21836
24,2021-03-25,21914
24,2021-03-26,21961
24,2021-03-27,22031
24,2021-03-28,22063
24,2021-03-29,22132
24,2021-03-30,22182
24,2021-03-31,22311
24,2021-04-01,22399
24,2021-04-02,22467
24,2021-04-03,22579
24,2021-04-04,22631
24,2021-04-05,22717
24,2021-04-06,22885
24,2021-04-07,23010
24,2021-04-08,23108
24,2021-04-09,23242
24,2021-04-10,23331
24,2021-04-11,23457
24,2021-04-12,23549
24,2021-04-13,23697
24,2021-04-14,23841
28,2020-01-22,0
28,2020-01-23,0
28,2020-01-24,0
28,2020-01-25,0
28,2020-01-26,0
28,2020-01-27,0
28,2020-01-28,0
28,2020-01-29,0
28,2020-01-30,0
28,2020-01-31,0
28,2020-02-01,0
28,2020-02-02,0
28,2020-02-03,0
28,2020-02-04,0
28,2020-02-05,0
28,2020-02-06,0
28,2020-02-07,0
28,2020-02-08,0
28,2020-02-09,0
28,2020-02-10,0
28,2020-02-11,0
28,2020-02-12,0
28,2020-02-13,0
28,2020-02-14,0
28,2020-02-15,0
28,2020-02-16,0
28,2020-02-17,0
28,2020-02-18,0
28,2020-02-19,0
28,2020-02-20,0
28,2020-02-21,0
28,2020-02-22,0
28,2020-02-23,0
28,2020-02-24,0
28,2020-02-25,0
28,2020-02-26,0
28,2020-02-27,0
28,2020-02-28,0
28,2020-02-29,0
28,2020-03-01,0
28,2020-03-02,0
28,2020-03-03,0
28,2020-03-04,0
28,2020-03-05,0
28,2020-03-06,0
28,2020-03-07,0
28,2020-03-08,0
28,2020-03-09,0
28,2020-03-10,0
28,2020-03-11,0
28,2020-03-12,0
28,2020-03-13,1
28,2020-03-14,1
28,2020-03-15,1
28,2020-03-16,1
28,2020-03-17,1
28,2020-03-18,1
28,2020-03-19,1
28,2020-03-20,1
28,2020-03-21,1
28,2020-03-22,1
28,2020-03-23,3
28,2020-03-24,3
28,2020-03-25,3
28,2020-03-26,7
28,2020-03-27,7
28,2020-03-28,7
28,2020-03-29,7
28,2020-03-30,7
28,2020-03-31,7
28,2020-04-01,7
28,2020-04-02,9
28,2020-04-03,15
28,2020-04-04,15
28,2020-04-05,15
28,2020-04-06,15
28,2020-04-07,19
28,2020-04-08,19
28,2020-04-09,19
28,2020-04-10,19
28,2020-04-11,21
28,2020-04-12,21
28,2020-04-13,23
28,2020-04-14,23
28,2020-04-15,23
28,2020-04-16,23
28,2020-04-17,23
28,2020-04-18,23
28,2020-04-19,23
28,2020-04-20,23
28,2020-04-21,23
28,2020-04-22,24
28,2020-04-23,24
28,2020-04-24,24
28,2020-04-25,24
28,2020-04-26,24
28,2020-04-27,24
28,2020-04-28,24
28,2020-04-29,24
28,2020-04-30,24
28,2020-05-01,25
28,2020-05-02,25
28,2020-05-03,25
28,2020-05-04,25
28,2020-05-05,25
28,2020-05-06,25
28,2020-05-07,25
28,2020-05-08,25
28,2020-05-09,25
28,2020-05-10,25
28,2020-05-11,25
28,2020-05-12,25
28,2020-05-13,25
28,2020-05-14,25
28,2020-05-15,25
28,2020-05-16,25
28,2020-05-17,25
28,2020-05-18,25
28,2020-05-19,25
28,2020-05-20,25
28,2020-05-21,25
28,2020-05-22,25
28,2020-05-23,25
28,2020-05-24,25
28,2020-05-25,25
28,2020-05-26,25
28,2020-05-27,25
28,2020-05-28,25
28,2020-05-29,25
28,2020-05-30,25
28,2020-05-31,26
28,2020-06-01,26
28,2020-06-02,26
28,2020-06-03,26
28,2020-06-04,26
28,2020-06-05,26
28,2020-06-06,26
28,2020-06-07,26
28,2020-06-08,26
28,2020-06-09,26
28,2020-06-10,26
28,2020-06-11,26
28,2020-06-12,26
28,2020-06-13,26
28,2020-06-14,26
28,2020-06-15,26
28,2020-06-16,26
28,2020-06-17,26
28,2020-06-18,26
28,2020-06-19,26
28,2020-06-20,26
28,2020-06-21,26
28,2020-06-22,26
28,2020-06-23,26
